Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-September-2012,274.50,275.30,261.75,265.20,266.620841147685873806,695835,8863,185524113.00,330901,47.55,13.55,-9.30
25-September-2012,280.00,280.05,273.60,276.05,276.989352356864978617,207182,3440,57387208.00,42906,20.71,6.45,-3.95
24-September-2012,280.80,283.00,272.75,278.25,279.086390592443248441,355629,5621,99251214.00,69177,19.45,10.25,-2.55
21-September-2012,270.35,280.00,270.35,279.10,276.465241081371970132,535172,9107,147956456.00,262069,48.97,9.65,8.75
20-September-2012,266.50,272.85,265.45,268.35,270.478498168153178183,424708,8204,114874382.00,167489,39.44,7.40,1.85
18-September-2012,265.90,271.00,265.55,268.05,268.859741591640817424,594795,8109,159916430.00,237841,39.99,5.45,2.15
17-September-2012,260.70,267.90,257.10,264.70,262.832774531525708989,527617,8088,138675040.00,180191,34.15,10.80,4.00
14-September-2012,258.25,259.60,253.70,255.10,255.521424946678725982,534027,8423,136455340.00,260305,48.74,5.90,-3.15
13-September-2012,260.00,260.00,251.60,253.65,255.740022606388203813,763501,9684,195257763.00,407786,53.41,8.40,-6.35
12-September-2012,262.00,262.00,258.15,261.10,260.289080589057174906,653451,7215,170086160.00,418925,64.11,3.85,-0.90
11-September-2012,259.90,262.00,255.80,261.25,258.855494990595370619,573122,5845,148355779.00,290235,50.64,6.20,1.35
10-September-2012,256.00,261.00,254.50,260.45,259.406508750966472200,569080,5709,147623056.00,329430,57.89,6.50,4.45
8-September-2012,255.90,256.00,251.15,254.55,254.405414150129421915,27816,599,7076541.00,9599,34.51,4.85,-1.35
7-September-2012,255.00,256.50,253.70,255.55,255.426899789399789399,227920,4272,58216899.00,80852,35.47,2.80,0.55
6-September-2012,257.00,258.00,248.40,252.45,252.333170197313306500,1148326,10206,289760740.00,610343,53.15,9.60,-4.55
5-September-2012,248.00,258.80,247.50,257.85,255.701425962073642043,1020504,11478,260944328.00,444508,43.56,11.30,9.85
4-September-2012,245.90,252.00,241.45,249.65,246.462965359840885655,463566,6061,114251851.00,99030,21.36,10.55,3.75
3-September-2012,247.00,249.50,244.75,246.95,247.036716419820488817,5782481,4120,1428485119.00,5559855,96.15,4.75,-0.05
31-August-2012,241.00,248.75,241.00,245.70,245.699336119156361125,648761,7028,159400147.00,267018,41.16,7.75,4.70
30-August-2012,240.50,244.00,238.50,242.75,240.900506508360111105,826245,8424,199042839.00,397471,48.11,5.50,2.25
29-August-2012,249.00,249.90,240.20,242.30,245.584801428892120596,717199,9021,176133174.00,405447,56.53,9.70,-6.70
28-August-2012,249.00,250.05,245.40,248.95,248.221592767163202923,510671,6633,126759569.00,205340,40.21,4.65,-0.05
27-August-2012,250.00,253.90,247.85,249.10,251.438218381392472561,763261,10860,191912986.00,297631,38.99,6.05,-0.90
24-August-2012,248.00,250.45,244.30,248.00,247.851719148349755391,595033,11846,147479952.00,107278,18.03,6.15,0.00
23-August-2012,247.00,251.40,243.50,248.70,247.899209471499497416,1212733,20147,300635552.00,273901,22.59,7.90,1.70
22-August-2012,255.80,255.80,248.00,248.70,250.674850652652141831,1595107,20114,399853209.00,693325,43.47,7.80,-7.10
21-August-2012,261.50,264.00,255.75,258.65,259.695859679945055905,1429817,11192,371317555.00,760369,53.18,8.25,-2.85
17-August-2012,260.40,264.60,259.05,262.10,261.513524313664435103,578070,8385,151173123.00,204184,35.32,5.55,1.70
16-August-2012,262.50,262.65,259.65,259.90,260.648031269839063202,431598,6254,112495169.00,232259,53.81,3.00,-2.60
14-August-2012,261.80,263.30,259.20,260.50,261.165755031130364172,573877,10536,149877020.00,142184,24.78,4.10,-1.30
13-August-2012,257.90,261.80,256.60,259.95,259.887908097938658940,1031707,10514,268128174.00,313926,30.43,5.20,2.05
10-August-2012,258.50,263.60,252.95,255.75,257.903930315612633328,1632159,26713,420940221.00,406437,24.90,10.65,-2.75
9-August-2012,275.90,276.15,254.50,256.85,261.073214762198929098,3020634,45901,788606629.00,900493,29.81,21.65,-19.05
8-August-2012,293.90,293.90,272.60,274.40,284.431051356851051636,5290706,38530,1504841070.00,3370519,63.71,21.30,-19.50
7-August-2012,297.90,298.00,293.15,293.80,295.357635281896307488,370615,5421,109463970.00,164875,44.49,4.85,-4.10
6-August-2012,299.30,301.50,295.00,296.15,298.390190183826200682,220208,3150,65707907.00,117881,53.53,6.50,-3.15
3-August-2012,297.65,299.50,293.90,296.45,296.580260956266617768,349024,4574,103513629.00,172161,49.33,5.60,-1.20
2-August-2012,298.70,301.65,296.25,298.55,299.149286389531116673,282437,3709,84490827.00,109957,38.93,5.40,-0.15
1-August-2012,302.50,303.00,295.70,297.55,298.041422909699499115,332811,6891,99191464.00,120379,36.17,7.30,-4.95
31-July-2012,311.40,311.40,299.00,300.15,301.723407849065527113,355227,6779,107180301.00,120899,34.03,12.40,-11.25
30-July-2012,310.00,313.70,307.30,308.70,310.549979233782706792,178174,3086,55331932.00,51402,28.85,6.40,-1.30
27-July-2012,307.85,311.40,302.40,307.00,307.173089565618972589,184055,3266,56536743.00,37533,20.39,9.00,-0.85
26-July-2012,303.00,304.60,298.00,300.80,301.868394307008895774,262709,2889,79303544.00,130739,49.77,6.60,-2.20
25-July-2012,309.00,309.65,298.60,301.20,301.908626419704515100,193174,4062,58320897.00,62419,32.31,11.05,-7.80
