Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-November-2014,664.00,670.50,651.55,657.60,658.505466121526275354,226486,6023,149142269.00,97480,43.04,18.95,-6.40
3-November-2014,670.00,670.00,659.50,662.95,663.593474810179053473,98909,3255,65635367.00,44393,44.88,10.50,-7.05
31-October-2014,654.00,671.95,647.00,667.10,660.927915004552391807,152667,5714,100901882.00,42613,27.91,24.95,13.10
30-October-2014,656.90,663.00,647.85,650.55,656.305285458199793579,128863,5518,84573468.00,26952,20.92,15.15,-6.35
29-October-2014,650.00,657.65,648.50,655.60,654.017500606702406953,181308,6333,118578605.00,35064,19.34,9.15,5.60
28-October-2014,627.00,647.90,625.10,645.45,638.753738939107159099,230881,9169,147476102.00,55537,24.05,22.80,18.45
27-October-2014,626.05,631.25,622.05,627.15,625.900186537671124600,63258,2676,39593194.00,10091,15.95,9.20,1.10
23-October-2014,630.60,634.00,625.00,628.45,630.168655941878567721,40467,1699,25501035.00,14321,35.39,9.00,-2.15
22-October-2014,603.35,631.00,603.35,626.90,620.629743837541247305,157283,6642,97614508.00,32878,20.90,27.65,23.55
21-October-2014,605.00,610.70,600.30,606.10,605.103181940178331792,167665,5653,101454625.00,58111,34.66,10.40,1.10
20-October-2014,598.00,610.25,598.00,601.50,604.436674896819395220,109759,4262,66342365.00,28079,25.58,12.25,3.50
17-October-2014,583.75,599.45,577.75,594.10,589.610683715148286272,140775,5571,83002444.00,29887,21.23,21.70,10.35
16-October-2014,580.00,592.50,575.50,579.00,584.044087362589552455,172385,5760,100680440.00,37074,21.51,17.00,-1.00
14-October-2014,576.00,586.00,571.05,578.25,580.448905577433830936,163785,5301,95068824.00,20549,12.55,14.95,2.25
13-October-2014,586.05,587.95,574.30,576.30,578.613369334416861089,190735,10421,110361821.00,72128,37.82,13.65,-9.75
10-October-2014,589.90,598.00,580.80,592.15,590.275313981535390501,240460,10359,141937602.00,63159,26.27,17.20,2.25
9-October-2014,590.00,604.85,587.65,591.30,596.688435744621046760,227693,10321,135861780.00,64079,28.14,17.20,1.30
8-October-2014,599.70,603.00,579.10,585.30,586.510139372937621425,302139,11850,177207587.00,82977,27.46,23.90,-14.40
7-October-2014,622.70,629.70,597.05,600.35,611.032481565994681954,265135,12930,162006097.00,64048,24.16,32.65,-22.35
1-October-2014,626.05,631.00,621.25,623.25,625.193140125485509411,83675,3793,52313036.00,10510,12.56,9.75,-2.80
30-September-2014,615.85,627.50,613.75,625.70,622.225606969872361166,131308,5599,81703200.00,20318,15.47,13.75,9.85
29-September-2014,612.00,621.35,608.30,615.90,616.921450039869962583,163030,5721,100576704.00,32130,19.71,13.05,3.90
