Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-July-2013,303.80,303.85,292.50,301.55,297.292606481988393736,73064,1809,21721387.00,22095,30.24,11.35,-2.25
30-July-2013,323.00,323.00,304.00,306.80,307.034001590717694395,85496,1227,26250179.00,56777,66.41,19.00,-16.20
29-July-2013,320.00,320.00,306.95,317.15,317.331323618800413990,304355,1770,96581375.00,243792,80.10,13.05,-2.85
26-July-2013,328.00,333.00,317.55,318.95,325.978111961444922912,44819,1271,14610013.00,5768,12.87,15.45,-9.05
25-July-2013,329.00,334.55,324.85,328.60,329.357470655326945010,111349,2585,36673625.00,26671,23.95,9.70,-0.40
24-July-2013,330.35,335.60,328.50,330.40,332.089316117081409444,146838,1148,48763331.00,106227,72.34,7.10,0.05
23-July-2013,331.15,336.35,329.15,332.25,333.246782897467828974,57816,1167,19266996.00,11615,20.09,7.20,1.10
22-July-2013,332.00,332.00,326.40,330.05,329.055779816513761467,24525,694,8070093.00,4320,17.61,5.60,-1.95
19-July-2013,323.00,334.55,321.50,332.60,328.267705382436260623,50126,1274,16454747.00,13627,27.19,13.05,9.60
18-July-2013,322.60,326.50,319.10,324.45,324.195079505089756120,41947,1184,13599011.00,9754,23.25,7.40,1.85
17-July-2013,322.30,327.00,319.40,322.55,322.835013153848781987,29269,799,9449058.00,7986,27.28,7.60,0.25
16-July-2013,323.00,326.85,320.00,323.85,323.400222892356103317,30508,778,9866294.00,7164,23.48,6.85,0.85
15-July-2013,321.95,324.70,320.25,323.30,322.458263831786679196,42565,724,13725436.00,26346,61.90,4.45,1.35
12-July-2013,320.00,324.00,317.90,321.80,320.605867393948328603,27133,983,8698999.00,4366,16.09,6.10,1.80
11-July-2013,315.10,324.00,315.10,320.85,320.529821642140294316,38462,1239,12328218.00,10564,27.47,8.90,5.75
10-July-2013,315.00,317.80,313.75,315.20,315.100689205171077851,24521,832,7726584.00,5045,20.57,4.05,0.20
9-July-2013,322.90,322.90,316.10,317.75,318.415505419155054191,54252,1209,17274678.00,13679,25.21,6.80,-5.15
