Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-July-2012,1639.00,1669.00,1639.00,1658.25,1659.680277748989532594,9649,746,16014255.00,2812,29.14,30.00,19.25
9-July-2012,1630.95,1648.75,1622.00,1642.80,1640.133193412980303519,12388,852,20317970.00,2614,21.10,26.75,11.85
6-July-2012,1635.95,1639.00,1615.00,1633.15,1625.814534833777166910,11641,667,18926107.00,2556,21.96,24.00,-2.80
5-July-2012,1639.65,1639.65,1617.00,1630.05,1627.746470431539690996,15016,997,24442241.00,2367,15.76,22.65,-9.60
4-July-2012,1658.00,1693.00,1628.05,1641.30,1648.293744609608847851,19711,1400,32489518.00,8524,43.24,64.95,-16.70
3-July-2012,1648.40,1675.00,1648.40,1668.15,1666.576092213445107206,12406,641,20675543.00,5366,43.25,26.60,19.75
2-July-2012,1649.00,1649.00,1631.00,1643.60,1642.778297798578609811,11538,524,18954376.00,2440,21.15,18.00,-5.40
29-June-2012,1630.00,1653.00,1627.50,1649.25,1642.804841974155379106,12846,875,21103471.00,6451,50.22,25.50,19.25
28-June-2012,1603.55,1621.00,1598.55,1611.25,1610.751316812019687419,11581,670,18654111.00,4058,35.04,22.45,7.70
27-June-2012,1602.00,1611.50,1600.40,1607.90,1606.157701947175631386,5187,345,8331140.00,2162,41.68,11.10,5.90
26-June-2012,1596.00,1608.90,1590.00,1599.85,1601.871975806451612903,16864,1074,27013969.00,7899,46.84,18.90,3.85
25-June-2012,1584.00,1593.50,1584.00,1586.60,1588.299844388251312974,10282,439,16330899.00,3965,38.56,9.50,2.60
22-June-2012,1571.00,1589.95,1571.00,1581.80,1583.281836557897776494,10389,682,16448715.00,3222,31.01,18.95,10.80
21-June-2012,1589.00,1597.50,1571.35,1588.25,1583.748276673728101146,29739,850,47099090.00,17576,59.10,26.15,-0.75
20-June-2012,1540.00,1604.50,1540.00,1589.50,1586.992926341688451483,39018,2285,61921290.00,17467,44.77,64.50,49.50
19-June-2012,1540.00,1555.00,1528.00,1543.85,1541.427329383703931676,12997,904,20033931.00,2510,19.31,27.00,3.85
18-June-2012,1590.00,1598.00,1536.00,1542.90,1553.855321799971246465,20867,1384,32424299.00,10710,51.33,62.00,-47.10
15-June-2012,1555.00,1588.00,1547.00,1580.45,1568.700727695224117898,16353,1217,25652963.00,8610,52.65,41.00,25.45
14-June-2012,1578.90,1579.95,1545.00,1555.05,1560.912291169451073985,11732,972,18312623.00,3422,29.17,34.95,-23.85
13-June-2012,1582.00,1589.80,1566.00,1571.35,1577.278063294563159318,11091,898,17493591.00,2814,25.37,23.80,-10.65
12-June-2012,1601.80,1601.90,1563.55,1581.70,1579.775427376706432173,24393,2188,38535462.00,9038,37.05,38.35,-20.10
11-June-2012,1622.10,1636.50,1601.20,1610.90,1620.318322258433148516,23627,829,38283261.00,14688,62.17,35.30,-11.20
8-June-2012,1608.00,1629.95,1604.90,1621.55,1612.928390137781000725,16548,1007,26690739.00,8134,49.15,25.05,13.55
7-June-2012,1625.00,1634.00,1609.35,1618.05,1616.782353181243113088,49006,1560,79232036.00,24857,50.72,24.65,-6.95
6-June-2012,1610.00,1638.25,1602.00,1614.75,1617.147888092552843162,27487,1506,44450544.00,11333,41.23,36.25,4.75
5-June-2012,1615.00,1624.40,1597.05,1618.85,1612.589745449271158169,13789,921,22236000.00,4259,30.89,27.35,3.85
4-June-2012,1631.00,1642.95,1601.25,1622.10,1618.304915778618081815,11636,719,18830596.00,5555,47.74,41.70,-8.90
1-June-2012,1675.95,1680.00,1633.60,1650.10,1651.105494416898456080,24807,1095,40958974.00,14472,58.34,46.40,-25.85
31-May-2012,1677.95,1700.00,1670.25,1690.75,1681.669408660561850069,32215,333,54174980.00,22641,70.28,29.75,12.80
30-May-2012,1701.00,1701.00,1669.65,1684.75,1681.359832635983263598,4063,335,6831365.00,453,11.15,31.35,-16.25
29-May-2012,1695.00,1705.05,1685.30,1701.25,1700.168459552495697074,4648,263,7902383.00,1233,26.53,19.75,6.25
28-May-2012,1699.90,1704.30,1678.05,1696.60,1690.623737743304551441,6833,404,11552032.00,2827,41.37,26.25,-3.30
25-May-2012,1707.00,1707.00,1674.40,1692.60,1689.277305547938945251,10941,673,18482383.00,5459,49.89,32.60,-14.40
24-May-2012,1656.00,1714.00,1656.00,1704.35,1687.630413140866102538,16072,939,27123596.00,3141,19.54,58.00,48.35
23-May-2012,1652.00,1682.00,1650.95,1675.60,1665.482880338863395693,5666,343,9436626.00,2408,42.50,31.05,23.60
22-May-2012,1664.75,1670.00,1644.30,1660.60,1657.333757556474705695,6286,465,10418000.00,2718,43.24,25.70,-4.15
21-May-2012,1675.00,1675.00,1648.00,1650.80,1657.198615128407397668,11409,550,18906979.00,3542,31.05,27.00,-24.20
18-May-2012,1649.40,1665.00,1644.40,1660.55,1656.650525590211959331,5803,347,9613543.00,1989,34.28,20.60,11.15
17-May-2012,1676.00,1685.00,1653.00,1661.90,1662.558854907539118065,16872,1114,28050693.00,5625,33.34,32.00,-14.10
16-May-2012,1626.00,1679.00,1626.00,1665.15,1658.609718767935718385,10454,794,17339106.00,3475,33.24,53.00,39.15
15-May-2012,1656.00,1668.00,1636.00,1655.70,1652.240096415845734646,9542,705,15765675.00,2214,23.20,32.00,-0.30
14-May-2012,1693.00,1695.00,1654.00,1671.25,1673.562919889346807429,17713,1024,29643820.00,4680,26.42,41.00,-21.75
11-May-2012,1710.00,1714.60,1645.00,1661.65,1666.334124757176775307,88027,5604,146682394.00,6103,6.93,69.60,-48.35
10-May-2012,1696.00,1715.00,1682.00,1699.70,1694.606960950764006791,8246,568,13973729.00,2360,28.62,33.00,3.70
9-May-2012,1707.65,1724.00,1680.20,1684.60,1693.371966527196652719,7170,516,12141477.00,1474,20.56,43.80,-23.05
8-May-2012,1719.00,1728.90,1696.50,1710.10,1710.129562643867148964,9123,660,15601512.00,1120,12.28,32.40,-8.90
7-May-2012,1737.00,1740.95,1710.00,1714.30,1719.598215377093264882,8181,390,14068033.00,2521,30.82,30.95,-22.70
4-May-2012,1755.00,1761.80,1734.70,1748.35,1751.739092419340736207,11437,653,20034640.00,4144,36.23,27.10,-6.65
3-May-2012,1770.70,1770.70,1740.00,1744.45,1749.227431282265941119,7167,464,12536713.00,1057,14.75,30.70,-26.25
2-May-2012,1778.00,1780.00,1750.50,1760.75,1762.335588355883558835,4878,424,8596673.00,740,15.17,29.50,-17.25
30-April-2012,1784.00,1787.80,1736.05,1760.00,1761.184527220630372492,8725,666,15366335.00,1862,21.34,51.75,-24.00
