Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-June-2014,28.00,29.30,27.50,28.35,28.461947215730582383,1255033,5293,35720683.00,1255033,100.00,1.80,0.35
27-June-2014,28.50,28.70,27.70,27.95,28.102257888363921270,2653497,8823,74569257.00,1066339,40.19,1.00,-0.55
26-June-2014,29.65,29.80,28.40,28.60,29.068876438966275147,3934161,12446,114361640.00,1444512,36.72,1.40,-1.05
25-June-2014,30.55,30.90,29.45,29.80,30.054750935423931580,3064386,10399,92099358.00,1140700,37.22,1.45,-0.75
24-June-2014,30.40,31.20,30.10,30.55,30.765183888169803696,4966959,15340,152809407.00,2091175,42.10,1.10,0.15
23-June-2014,28.70,29.95,28.10,29.95,29.502738132430332432,8050195,17657,237502795.00,2515570,31.25,1.85,1.25
20-June-2014,27.85,28.85,26.60,28.55,27.834126225284122429,8391013,24795,233556515.00,2254939,26.87,2.25,0.70
19-June-2014,28.60,29.30,27.30,27.70,28.173114734815106255,5916966,19470,166699362.00,2143540,36.23,2.00,-0.90
18-June-2014,30.00,30.95,28.05,28.25,30.004963931938237478,23628245,45679,708964639.00,6250519,26.45,2.90,-1.75
17-June-2014,29.50,29.50,29.50,29.50,29.499999568521019498,1158805,2775,34184747.00,1152909,99.49,0.00,0.00
16-June-2014,31.05,31.05,31.05,31.05,31.049998577969909843,140644,974,4366996.00,135624,96.43,0.00,0.00
13-June-2014,32.65,32.65,32.65,32.65,32.650000000000000000,274180,1345,8951977.00,274174,100.00,0.00,0.00
12-June-2014,36.80,36.80,34.35,34.35,35.055226517981241338,1988628,5349,69711805.00,1526298,76.75,2.45,-2.45
11-June-2014,36.15,36.15,36.15,36.15,36.149999600958763078,1127703,4402,40766463.00,1050641,93.17,0.00,0.00
10-June-2014,34.45,34.45,33.10,34.45,34.259457769882639224,6968001,13565,238719936.00,2880759,41.34,1.35,0.00
9-June-2014,32.40,32.85,32.30,32.85,32.795060351790233238,3494014,6064,114586400.00,1505958,43.10,0.55,0.45
6-June-2014,31.25,31.30,30.25,31.30,31.174291789917150064,9995904,19712,311615228.00,3637343,36.39,1.05,0.05
5-June-2014,29.25,29.85,28.85,29.85,29.581915789196367734,8350710,20284,247030000.00,3806955,45.59,1.00,0.60
4-June-2014,26.25,28.45,26.20,28.45,27.674253330384168392,14792888,30850,409382130.00,4615014,31.20,2.25,2.20
3-June-2014,25.50,26.25,24.50,25.90,25.524118830750941038,12496294,33485,318956893.00,4810411,38.49,1.75,0.40
2-June-2014,23.95,24.15,23.60,24.15,24.043199770922295399,8150946,13017,195974823.00,2595093,31.84,0.55,0.20
30-May-2014,22.30,22.44,21.22,21.96,21.917677845336003445,3986849,15913,87382472.00,1412569,35.43,1.22,-0.34
29-May-2014,22.40,23.20,22.00,22.28,22.485691941494321918,5828289,20926,131053111.00,1604576,27.53,1.20,-0.12
28-May-2014,21.34,22.57,20.55,21.82,21.769895429893285980,6436830,22156,140129116.00,1653183,25.68,2.02,0.48
27-May-2014,23.40,23.60,21.13,21.43,21.653113680888731611,8912747,28697,192988724.00,2724415,30.57,2.47,-1.97
26-May-2014,25.40,26.50,22.03,23.47,24.744581318775345930,18933020,54695,468489653.00,8623843,45.55,4.47,-1.93
23-May-2014,23.00,24.12,23.00,24.12,24.028310105734206938,6146639,8266,147693348.00,3297036,53.64,1.12,1.12
22-May-2014,19.60,22.40,19.26,21.93,20.997205767878445322,14783668,37179,310415719.00,4235324,28.65,3.14,2.33
21-May-2014,19.50,20.00,18.30,19.09,19.024457550683819921,7053977,21325,134198086.00,2238005,31.73,1.70,-0.41
20-May-2014,17.90,20.15,17.80,19.32,19.178608288841405206,13527922,35457,259446717.00,4079114,30.15,2.35,1.42
19-May-2014,14.90,17.50,14.80,17.48,16.464943862860542808,16470825,31158,271191209.00,5152911,31.29,2.70,2.58
16-May-2014,14.60,15.25,14.44,14.59,14.790196361215886398,5408400,11975,79991298.00,2000491,36.99,0.81,-0.01
15-May-2014,15.13,15.20,14.27,14.39,14.674234423553563188,3911595,8616,57399662.00,1858436,47.51,0.93,-0.74
14-May-2014,15.10,15.18,14.51,15.05,14.913219140213434034,4793050,11385,71479805.00,1787240,37.29,0.67,-0.05
13-May-2014,14.34,14.98,14.09,14.76,14.505075383418280858,4937558,11522,71619651.00,2039911,41.31,0.89,0.42
12-May-2014,14.05,14.59,14.01,14.05,14.250361662247789142,2702798,6355,38515849.00,1252615,46.35,0.58,0.00
9-May-2014,13.70,14.04,13.67,13.95,13.911297009319531474,1800627,4311,25049057.00,772116,42.88,0.37,0.25
8-May-2014,13.95,14.10,13.56,13.70,13.874888962337092839,1685239,5550,23382504.00,667597,39.61,0.54,-0.25
7-May-2014,14.05,14.18,13.74,13.83,13.895294949556239600,2142485,4926,29770461.00,595690,27.80,0.44,-0.22
6-May-2014,14.50,14.55,13.76,14.00,14.179298688708226142,3344107,10491,47417092.00,1215468,36.35,0.79,-0.50
5-May-2014,13.80,14.74,13.75,14.13,14.233969040759697288,3845637,8982,54738678.00,1200119,31.21,0.99,0.33
2-May-2014,13.35,14.00,13.25,13.38,13.530355390520517401,1887276,5545,25535515.00,716870,37.98,0.75,0.03
30-April-2014,14.32,14.50,12.86,13.10,13.643240195818967162,4061915,9827,55417682.00,1645983,40.52,1.64,-1.22
29-April-2014,14.45,14.85,14.00,14.27,14.405456646028971768,2835588,8036,40847940.00,785628,27.71,0.85,-0.18
28-April-2014,14.60,15.00,14.26,14.38,14.651315160535979232,3378713,11153,49502589.00,1380570,40.86,0.74,-0.22
25-April-2014,14.10,14.66,13.74,14.41,14.126324976088358499,3761766,10746,53139929.00,1023003,27.19,0.92,0.31
23-April-2014,14.92,15.00,14.20,14.31,14.596140598457055108,4903610,9862,71573781.00,1951459,39.80,0.80,-0.61
22-April-2014,14.35,14.80,14.18,14.58,14.484360671522994964,3443754,7357,49880575.00,1384336,40.20,0.62,0.23
21-April-2014,13.50,14.52,13.35,14.26,14.026327926606320258,5038908,11227,70677376.00,1321467,26.23,1.17,0.76
17-April-2014,13.25,13.55,13.07,13.36,13.344843614068519822,3620850,7025,48319677.00,1378711,38.08,0.48,0.11
16-April-2014,13.71,14.07,13.02,13.11,13.438421622515959835,2997838,9279,40286211.00,1109674,37.02,1.05,-0.60
15-April-2014,14.90,15.02,13.26,13.79,14.219904028711277026,3120725,9605,44376410.00,1251771,40.11,1.76,-1.11
11-April-2014,15.00,15.20,14.64,14.85,14.878112546094537798,3997491,11608,59475121.00,1356492,33.93,0.56,-0.15
10-April-2014,15.10,15.55,14.80,14.92,15.235241793421976525,6645218,18868,101241503.00,2343626,35.27,0.75,-0.18
9-April-2014,14.75,15.05,14.50,14.94,14.879502438719874328,6439649,20763,95818773.00,3007763,23.35,0.55,0.19
7-April-2014,12.50,14.25,12.50,13.96,13.783745026598495167,5202174,15958,71705440.00,1995699,19.18,1.75,1.46
4-April-2014,11.25,12.70,11.03,12.42,12.036232409174423640,6389197,11226,76901860.00,2152139,33.68,1.67,1.17
3-April-2014,11.52,11.60,11.04,11.25,11.272635365450563979,1548992,2996,17461222.00,683556,44.13,0.56,-0.27
2-April-2014,11.37,11.70,11.15,11.35,11.412761146246442348,2200539,3932,25114226.00,751872,34.17,0.55,-0.02
1-April-2014,11.30,11.49,11.00,11.33,11.280572265133714117,2607952,4609,29419191.00,1362810,52.26,0.49,0.03
31-March-2014,10.35,11.35,10.35,11.10,10.977095543430898777,4970954,9074,54566637.00,2073162,41.71,1.00,0.75
28-March-2014,9.70,9.97,9.70,9.89,9.870247456323230052,1138706,2408,11239310.00,487653,42.83,0.27,0.19
27-March-2014,9.80,10.32,9.50,9.62,9.921968111289459604,2336250,4583,23180198.00,1000420,42.82,0.82,-0.18
26-March-2014,9.85,9.96,9.70,9.81,9.825880197047080874,861114,2578,8461203.00,504454,58.58,0.26,-0.04
25-March-2014,9.85,10.05,9.71,9.80,9.895065507530304885,784032,1761,7758048.00,421398,53.75,0.34,-0.05
24-March-2014,10.10,10.19,9.83,9.89,9.999890243080218196,637773,1467,6377660.00,336790,52.81,0.36,-0.21
22-March-2014,10.25,10.29,10.00,10.07,10.112851755149405279,120645,302,1220065.00,55955,46.38,0.29,-0.18
21-March-2014,9.79,10.21,9.79,10.15,10.019976460707716511,845395,1759,8470838.00,389080,46.02,0.42,0.36
20-March-2014,9.95,10.05,9.70,9.74,9.851175106177912875,944170,1932,9301184.00,609068,64.51,0.35,-0.21
19-March-2014,9.86,10.09,9.86,9.98,9.994739337806256138,649538,1243,6491963.00,332890,51.25,0.23,0.12
18-March-2014,10.07,10.25,9.77,9.85,10.006456831000565774,1028678,2298,10293422.00,570623,55.47,0.48,-0.22
14-March-2014,10.00,10.14,9.96,10.01,10.033620953927917116,688291,1288,6906051.00,290165,42.16,0.18,0.01
13-March-2014,10.20,10.32,9.96,10.00,10.130475971782397641,936295,2115,9485114.00,560956,59.91,0.36,-0.20
12-March-2014,10.21,10.47,10.11,10.21,10.264439396564447096,935046,1819,9597723.00,380413,40.68,0.36,0.00
11-March-2014,10.50,10.65,10.10,10.20,10.396616379083453525,949870,2224,9875434.00,509837,53.67,0.55,-0.30
10-March-2014,10.66,10.78,10.42,10.50,10.606568829263046022,939041,1808,9960003.00,448408,47.75,0.36,-0.16
7-March-2014,10.60,11.10,10.51,10.59,10.744936689084496039,1632183,2929,17537703.00,600566,36.80,0.59,-0.01
6-March-2014,10.65,10.82,10.51,10.62,10.664193228947606599,751316,1504,8012179.00,380332,50.62,0.31,-0.03
5-March-2014,10.30,11.04,10.29,10.63,10.678943710910354412,1577144,3039,16842232.00,409390,25.96,0.75,0.33
4-March-2014,10.00,10.53,10.00,10.29,10.251327648044842412,858473,1757,8800488.00,325257,37.89,0.53,0.29
3-March-2014,10.05,10.29,9.92,9.95,10.051004507956647673,431903,1192,4341059.00,227842,52.75,0.37,-0.10
28-February-2014,10.25,10.35,9.98,10.07,10.150287462766848159,591207,1283,6000921.00,335823,56.80,0.37,-0.18
26-February-2014,10.25,10.37,10.20,10.26,10.301987577639751552,458850,987,4727067.00,252881,55.11,0.17,0.01
