Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-October-2014,69.05,72.65,68.65,70.45,70.989957455229049173,80856,2115,5739964.00,25016,30.94,4.00,1.40
9-October-2014,71.05,71.90,68.50,69.05,70.069068574386972278,42494,1103,2977515.00,27832,65.50,3.40,-2.00
8-October-2014,70.20,73.55,69.35,70.40,71.866807679791734461,61460,1602,4416934.00,22369,36.40,4.20,0.20
7-October-2014,71.00,73.40,70.30,70.45,71.367126562531655827,49359,1436,3522610.00,25936,52.55,3.10,-0.55
1-October-2014,71.80,72.50,70.30,70.55,71.476062369605797738,18214,538,1301865.00,10209,56.05,2.20,-1.25
30-September-2014,73.00,74.80,71.10,71.50,72.953799806491336089,45476,983,3317647.00,26066,57.32,3.70,-1.50
29-September-2014,70.90,74.00,70.00,72.75,72.537456363807906406,42396,1367,3075298.00,18852,44.47,4.00,1.85
26-September-2014,67.75,72.00,67.75,69.40,69.372048251492628244,41035,950,2846682.00,22219,54.15,4.25,1.65
25-September-2014,72.40,72.90,67.20,68.25,69.598728934590117109,70020,1399,4873303.00,40544,57.90,5.70,-4.15
24-September-2014,74.80,76.50,70.60,71.95,72.763944892473118279,83328,1870,6063274.00,34098,40.92,5.90,-2.85
23-September-2014,81.00,82.65,72.00,73.60,77.428240977841510464,117156,2741,9071183.00,54891,46.85,10.65,-7.40
22-September-2014,77.90,82.00,76.90,80.15,80.165257606275840135,150928,3795,12099182.00,53330,35.33,5.10,2.25
19-September-2014,77.20,79.90,76.55,77.60,78.081104049660065031,81192,2027,6339561.00,28594,35.22,3.35,0.40
18-September-2014,75.70,79.70,74.10,76.95,77.602494802494802494,132275,2832,10264870.00,46530,35.18,5.60,1.25
17-September-2014,74.45,77.05,72.65,74.25,74.568192333252016790,118877,3105,8864443.00,25095,21.11,4.40,-0.20
16-September-2014,73.95,81.55,71.10,72.20,76.581810922319329222,338115,7059,25893459.00,127914,37.83,10.45,-1.75
15-September-2014,71.50,74.90,71.40,72.55,73.006293455666260483,69755,1310,5092554.00,32707,46.89,3.50,1.05
12-September-2014,73.15,73.75,71.10,71.90,72.317101418757074043,37991,759,2747399.00,20990,55.25,2.65,-1.25
11-September-2014,72.95,74.90,72.10,72.55,73.397863295670656673,71512,1510,5248828.00,34275,47.93,2.80,-0.40
10-September-2014,70.90,72.90,70.25,72.05,72.015879811621842525,102772,1477,7401216.00,63911,62.19,2.65,1.15
9-September-2014,73.80,73.80,68.90,70.95,70.518846728701605515,103705,1895,7313157.00,47823,46.11,4.90,-2.85
8-September-2014,74.40,75.20,71.85,72.15,73.279505628408959034,137872,2332,10103192.00,64349,46.67,3.35,-2.25
5-September-2014,66.10,74.85,66.10,73.05,71.841521432309424507,378354,6224,27181527.00,131577,34.78,8.75,6.95
4-September-2014,66.90,68.30,64.70,67.10,66.273430483529854854,69034,1378,4575120.00,27124,39.29,3.60,0.20
3-September-2014,67.40,68.80,66.00,66.65,67.328296049500237981,92444,1890,6224097.00,35426,38.32,2.80,-0.75
2-September-2014,69.00,70.90,66.15,66.50,68.454201272234254822,117274,2078,8027898.00,46001,39.23,4.75,-2.50
1-September-2014,64.55,69.35,63.45,67.70,66.772424582525592626,147015,2789,9816548.00,61293,41.69,5.90,3.15
28-August-2014,67.05,67.40,63.30,64.00,64.298698554609863516,151447,2789,9737845.00,87327,57.66,4.10,-3.05
27-August-2014,60.70,66.20,60.50,65.95,63.799563783064051352,201276,3041,12841321.00,115486,57.38,5.70,5.25
26-August-2014,59.00,61.75,58.20,60.20,60.259249726529824335,46623,1322,2809467.00,18935,40.61,3.55,1.20
25-August-2014,63.75,64.10,59.90,60.40,61.584166626018243012,61503,1596,3787611.00,34197,55.60,4.20,-3.35
22-August-2014,61.05,65.15,60.10,62.95,62.882082031461648214,276845,5214,17408590.00,114147,41.23,5.05,1.90
21-August-2014,55.25,60.30,55.10,60.30,59.194762486997463364,273985,3619,16218477.00,118338,43.19,5.20,5.05
20-August-2014,54.05,56.05,53.80,54.85,55.029740710307678261,43812,870,2410963.00,17990,41.06,2.25,0.80
19-August-2014,55.40,56.10,53.45,53.80,54.729789564447344503,42911,1037,2348510.00,20215,47.11,2.65,-1.60
18-August-2014,56.00,57.30,54.30,55.35,55.950096215522771007,38975,1192,2180655.00,22850,58.63,3.00,-0.65
14-August-2014,52.40,56.30,52.35,55.35,54.732437314273505933,51487,1382,2818009.00,25123,48.79,3.95,2.95
13-August-2014,55.05,55.10,50.65,53.15,52.462640521135044556,90111,1923,4727461.00,45460,50.45,4.45,-1.90
