Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-September-2012,416.00,418.00,410.15,411.95,413.598181205793196362,11876,819,4911892.00,3010,25.35,7.85,-4.05
13-September-2012,413.00,420.00,407.00,409.15,413.449381510416666666,12288,905,5080466.00,2499,20.34,13.00,-3.85
12-September-2012,416.00,417.40,405.10,410.60,410.894151940244124612,5489,329,2255398.00,2040,37.17,12.30,-5.40
11-September-2012,414.95,421.00,411.00,413.95,416.124716999704695344,10159,572,4227411.00,1934,19.04,10.00,-1.00
10-September-2012,423.00,425.90,413.00,416.85,419.310245237130117551,19736,878,8275507.00,4108,20.81,12.90,-6.15
8-September-2012,418.00,431.70,408.00,422.10,424.483536937592263751,46741,1645,19840785.00,5843,12.50,23.70,4.10
7-September-2012,401.00,425.40,397.50,409.35,416.453239270148481938,54148,2950,22550110.00,6838,12.63,27.90,8.35
6-September-2012,394.00,398.00,392.25,394.15,394.526522593320235756,3054,191,1204884.00,893,29.24,5.75,0.15
5-September-2012,396.75,404.00,392.15,394.05,397.653793103448275862,6525,398,2594691.00,1377,21.10,11.85,-2.70
4-September-2012,397.00,411.00,397.00,400.00,403.546428384804305795,19137,1115,7722668.00,2734,14.29,14.00,3.00
3-September-2012,395.50,399.00,393.00,394.90,395.329984135378106821,3782,105,1495138.00,2148,56.80,6.00,-0.60
31-August-2012,396.00,400.00,388.00,394.50,394.493038289408254599,8044,410,3173302.00,2486,30.91,12.00,-1.50
30-August-2012,393.80,399.00,390.00,392.30,393.967203791469194312,5275,286,2078177.00,1436,27.22,9.00,-1.50
29-August-2012,395.05,403.70,387.00,394.35,396.734195643653060081,17859,931,7085276.00,2899,16.23,16.70,-0.70
28-August-2012,409.45,409.45,390.10,391.90,397.930441478439425051,7792,561,3100674.00,2027,26.01,19.35,-17.55
27-August-2012,415.55,422.90,405.45,407.60,414.488592948368082087,9161,616,3797130.00,1590,17.36,17.45,-7.95
24-August-2012,425.00,425.00,410.00,414.00,416.751547223966275002,11149,618,4646363.00,2053,18.41,15.00,-11.00
23-August-2012,429.55,436.85,420.50,425.70,430.077351558487733575,50626,2089,21773096.00,9127,18.03,16.35,-3.85
22-August-2012,400.00,439.55,400.00,424.05,429.202237285624328629,134985,4599,57935864.00,11044,8.18,39.55,24.05
21-August-2012,402.35,410.00,398.00,399.60,403.040441632551792581,8061,496,3248909.00,809,10.04,12.00,-2.75
17-August-2012,402.65,412.50,395.00,398.00,404.186352541653401252,9423,619,3808648.00,1609,17.08,17.50,-4.65
16-August-2012,407.05,411.00,396.15,398.70,403.903800068469702156,2921,188,1179803.00,937,32.08,14.85,-8.35
14-August-2012,404.55,415.00,404.55,407.05,409.945841716968477531,17892,846,7334751.00,3579,20.00,10.45,2.50
13-August-2012,401.75,404.70,394.00,399.65,398.001711877798261785,7594,324,3022425.00,1146,15.09,10.70,-2.10
10-August-2012,393.30,413.95,393.30,398.65,405.078331025347703052,16609,967,6727946.00,1589,9.57,20.65,5.35
9-August-2012,399.85,404.00,392.25,394.30,398.923257802479692176,4678,284,1866163.00,716,15.31,11.75,-5.55
8-August-2012,408.40,410.30,393.00,395.95,402.974905164867230814,6854,398,2761990.00,1826,26.64,17.30,-12.45
7-August-2012,405.00,411.15,404.15,406.20,407.722778174886823921,8394,456,3422425.00,1756,20.92,7.00,1.20
6-August-2012,410.95,416.80,402.00,403.50,409.756310679611650485,11330,582,4642539.00,1573,13.88,14.80,-7.45
3-August-2012,402.30,409.90,393.15,404.40,402.316651013014893331,14906,843,5996932.00,2344,15.73,16.75,2.10
2-August-2012,415.00,423.00,396.00,399.90,407.706714447378347793,42416,1996,17293288.00,7929,18.69,27.00,-15.10
1-August-2012,369.00,405.05,362.00,405.05,393.676881163054222822,41477,2241,16328536.00,8331,20.09,43.05,36.05
31-July-2012,374.00,374.55,366.00,368.25,370.106458481192334989,4227,343,1564440.00,1224,28.96,8.55,-5.75
30-July-2012,362.30,383.50,362.30,373.25,377.225232621784345922,7308,495,2756762.00,853,11.67,21.20,10.95
27-July-2012,377.90,381.50,365.60,375.55,376.101065211743309950,7698,372,2895226.00,4183,54.34,15.90,-2.35
26-July-2012,391.00,401.00,367.55,373.10,385.520991696877558180,8551,645,3296590.00,2663,31.14,33.45,-17.90
25-July-2012,397.65,403.00,391.30,392.70,395.093788063337393422,5747,319,2270604.00,1612,28.05,11.70,-4.95
24-July-2012,400.00,409.00,395.10,399.30,402.537171423963876794,12402,658,4992266.00,2455,19.80,13.90,-0.70
23-July-2012,409.00,424.00,393.00,396.50,405.107678793646145962,13661,664,5534176.00,3278,24.00,31.00,-12.50
20-July-2012,411.50,415.90,400.00,405.80,408.865838325567635529,13521,807,5528275.00,1812,13.40,15.90,-5.70
19-July-2012,413.95,420.00,409.00,411.45,414.070987093255771677,11002,564,4555609.00,1253,11.39,11.00,-2.50
18-July-2012,423.00,432.50,405.50,409.20,422.402347985007589133,64566,2493,27272830.00,7037,10.90,27.00,-13.80
17-July-2012,391.00,429.40,380.00,423.45,419.580998740219561733,116687,4689,48959648.00,9013,7.72,49.40,32.45
16-July-2012,413.00,413.00,393.05,395.10,401.582895723930982745,5332,346,2141240.00,1560,29.26,19.95,-17.90
13-July-2012,422.35,425.00,406.00,407.65,414.111794782910130860,11539,375,4778436.00,4281,37.10,19.00,-14.70
12-July-2012,414.00,430.50,406.50,418.85,423.885592330837590091,28582,1181,12115498.00,3287,11.50,24.00,4.85
11-July-2012,420.75,433.75,418.00,419.10,426.502434355623985685,24031,888,10249280.00,3626,15.09,15.75,-1.65
10-July-2012,416.65,430.00,411.10,423.10,422.867533690343082445,33986,1335,14371576.00,6938,20.41,18.90,6.45
9-July-2012,409.70,443.80,409.70,414.65,427.486106707164433170,59921,2077,25615395.00,11328,18.90,34.10,4.95
6-July-2012,377.00,410.20,372.10,410.20,403.311769624538576061,49033,1578,19775586.00,10962,22.36,38.10,33.20
5-July-2012,359.90,372.95,354.00,372.95,368.737411326898476567,8599,350,3170773.00,4153,48.30,18.95,13.05
4-July-2012,363.45,363.45,353.35,355.20,358.198360655737704918,2440,91,874004.00,1135,46.52,10.10,-8.25
3-July-2012,360.00,368.00,355.55,356.70,363.126044568245125348,4308,189,1564347.00,857,19.89,12.45,-3.30
2-July-2012,353.00,366.00,352.00,358.65,360.941997619305269992,9241,413,3335465.00,821,8.88,14.00,5.65
29-June-2012,351.00,361.00,349.00,353.90,356.094827586206896551,2784,121,991368.00,1179,42.35,12.00,2.90
28-June-2012,358.80,364.95,353.40,354.55,359.909372579395817195,5164,268,1858572.00,1843,35.69,11.55,-4.25
27-June-2012,349.95,356.50,346.25,353.40,350.187290969899665551,2093,90,732942.00,1247,59.58,10.25,3.45
26-June-2012,350.45,350.45,346.00,346.30,347.142581888246628131,519,28,180167.00,451,86.90,4.45,-4.15
25-June-2012,363.00,363.00,345.20,346.95,354.151515151515151515,2211,105,783029.00,711,32.16,17.80,-16.05
22-June-2012,351.00,357.85,350.05,355.80,354.337692531240918337,3441,144,1219276.00,1208,35.11,7.80,4.80
21-June-2012,346.50,359.00,342.05,357.20,352.358558558558558558,5550,321,1955590.00,2070,37.30,16.95,10.70
20-June-2012,343.50,351.80,343.50,347.80,347.466865397844531070,4361,195,1515303.00,1498,34.35,8.30,4.30
19-June-2012,344.25,354.80,341.00,343.55,346.308800729594163246,10965,464,3797276.00,1804,16.45,13.80,-0.70
18-June-2012,358.00,364.00,333.05,339.30,350.289036129516189523,7999,426,2801962.00,3445,43.07,30.95,-18.70
15-June-2012,334.20,349.70,334.20,349.70,347.384850803366488140,2614,152,908064.00,1961,75.02,15.50,15.50
14-June-2012,348.80,348.80,330.00,333.05,337.536534446764091858,1916,42,646720.00,1916,100.00,18.80,-15.75
13-June-2012,341.00,348.70,339.00,341.40,344.026913372582001682,2378,56,818096.00,2378,100.00,9.70,0.40
12-June-2012,322.00,336.00,322.00,336.00,334.428169806016305875,3557,97,1189561.00,3557,100.00,14.00,14.00
11-June-2012,325.00,325.00,318.50,320.00,321.769820971867007672,782,25,251624.00,782,100.00,6.50,-5.00
8-June-2012,313.00,318.00,313.00,313.00,314.447852760736196319,326,15,102510.00,326,100.00,5.00,0.00
7-June-2012,320.00,333.95,308.00,316.05,321.802910855063674954,1649,51,530653.00,1649,100.00,25.95,-3.95
6-June-2012,309.00,320.75,308.20,319.90,315.079822616407982261,902,40,284202.00,902,100.00,12.55,10.90
5-June-2012,312.00,315.00,307.00,307.95,309.743034055727554179,323,9,100047.00,323,100.00,8.00,-4.05
4-June-2012,308.10,311.00,302.05,311.00,307.000000000000000000,91,6,27937.00,91,100.00,8.95,2.90
