Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-September-2013,62.65,63.20,56.50,58.20,59.354397744830533548,1216760,7933,72220057.00,175632,14.43,6.70,-4.45
13-September-2013,60.20,62.40,59.45,61.70,61.272143998248723129,813121,5267,49821667.00,72328,8.90,2.95,1.50
12-September-2013,62.50,66.00,59.25,60.15,62.648267440454600411,1654200,11296,103632764.00,298849,18.07,6.75,-2.35
11-September-2013,60.20,63.30,59.65,62.25,62.151279471964875299,1373848,6364,85386411.00,361866,26.34,3.65,2.05
10-September-2013,60.35,62.10,59.85,60.65,61.173395987895603859,584581,3792,35760805.00,93816,16.05,2.25,0.30
6-September-2013,60.30,61.50,59.25,60.20,60.460897514152911573,548827,3779,33182573.00,59068,10.76,2.25,-0.10
5-September-2013,57.15,60.60,57.15,60.15,59.509342404794670302,777530,5819,46270299.00,163235,20.99,3.45,3.00
4-September-2013,53.70,57.00,52.80,55.80,55.042175429247829302,1441242,9350,79329095.00,136161,9.45,4.20,2.10
3-September-2013,61.05,62.20,54.80,55.85,59.397835385392506079,766141,5891,45507117.00,177603,23.18,7.40,-5.20
2-September-2013,56.75,61.30,56.55,60.40,59.371909668326063143,665503,4632,39512184.00,125604,18.87,4.75,3.65
30-August-2013,55.25,57.65,55.25,56.90,56.595934454011054405,717542,4211,40609960.00,134573,18.75,2.40,1.65
29-August-2013,55.25,56.10,53.10,55.65,54.489949121925281705,1098312,6863,59846965.00,234080,21.31,3.00,0.40
28-August-2013,55.80,56.50,52.70,54.80,54.518097878684836912,1146930,7053,62528442.00,278234,24.26,3.80,-1.00
27-August-2013,59.75,60.00,57.00,57.40,58.317445062771837192,526510,3925,30704718.00,84773,16.10,3.00,-2.35
26-August-2013,60.75,61.85,59.75,60.75,60.979904472869081652,511059,4355,31164329.00,51033,9.99,2.10,0.00
23-August-2013,60.30,61.70,58.30,60.20,59.832006404742971822,924315,5785,55303621.00,88023,9.52,3.40,-0.10
22-August-2013,57.25,60.70,56.10,60.40,58.714548284042892410,997286,6813,58555197.00,145088,14.55,4.60,3.15
21-August-2013,63.00,63.90,56.85,57.50,60.363803300321380428,915426,6056,55258595.00,186435,20.37,7.05,-5.50
20-August-2013,57.60,63.00,57.40,62.10,60.344230566928085772,931582,6543,56215599.00,153303,16.46,5.60,4.50
19-August-2013,57.70,59.85,55.50,59.10,58.086983073235996144,823666,5695,47844273.00,77623,9.42,4.35,1.40
16-August-2013,62.80,63.10,56.00,57.05,59.609878381654299143,635266,4985,37868129.00,177417,27.93,7.10,-5.75
14-August-2013,64.00,64.65,61.15,63.15,63.073932176064520260,983753,5322,62049170.00,71628,7.28,3.50,-0.85
13-August-2013,60.40,64.35,59.80,63.70,62.330865666359502525,1062407,8265,66220748.00,160400,15.10,4.55,3.30
12-August-2013,62.50,63.95,60.20,60.95,61.826001518863157521,676822,4661,41845198.00,135998,20.09,3.75,-1.55
8-August-2013,62.50,63.45,61.15,61.95,62.094422036095733953,971860,6733,60347085.00,207609,21.36,2.30,-0.55
7-August-2013,58.50,62.90,57.25,61.95,60.796527340745402419,1144080,6789,69556091.00,127842,11.17,5.65,3.45
6-August-2013,57.90,60.65,56.40,58.15,58.174736642323452216,1232924,8021,71725029.00,226198,18.35,4.25,0.25
5-August-2013,58.60,59.80,56.05,59.25,58.657620967043374314,692668,5131,40630257.00,70826,10.23,3.75,0.65
2-August-2013,60.65,61.85,57.50,58.85,59.533239084011103489,2654661,8116,158040568.00,1569320,59.12,4.35,-1.80
1-August-2013,64.30,65.05,58.40,59.55,60.382071091846509920,1901934,6908,114842714.00,918052,48.27,6.65,-4.75
31-July-2013,62.60,64.30,60.10,63.55,61.622092439206641685,726683,4907,44779727.00,101345,13.95,4.20,0.95
30-July-2013,64.60,65.55,62.80,63.15,64.027199907976079998,643311,4374,41189402.00,121056,18.82,2.75,-1.45
29-July-2013,68.00,68.15,64.70,65.30,66.681014796020851331,512773,3887,34192224.00,129056,25.17,3.45,-2.70
26-July-2013,70.60,71.45,66.35,68.35,68.856380945946231269,947242,6194,65223656.00,226681,23.93,5.10,-2.25
25-July-2013,70.90,72.35,68.80,69.70,70.747334124529583827,1359966,7316,96213969.00,327762,24.10,3.55,-1.20
24-July-2013,72.80,72.80,69.25,71.20,71.175859455210472279,1994752,11221,141978188.00,352554,17.67,3.55,-1.60
23-July-2013,72.65,75.50,72.55,73.70,74.125544494968115467,1025262,8387,75998104.00,137587,13.42,2.95,1.05
22-July-2013,72.20,74.45,71.00,71.90,72.841365092945681299,762058,5220,55509345.00,82685,10.85,3.45,-0.30
19-July-2013,73.60,75.20,72.05,72.55,73.482480574100857223,1232118,7983,90539087.00,104161,8.45,3.15,-1.05
