Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-November-2012,203.00,204.00,201.15,202.80,202.473950805542663926,75415,1052,15269573.00,16708,22.15,2.85,-0.20
22-November-2012,201.00,204.20,198.10,201.90,201.955056785993687447,148276,2134,29945088.00,25810,17.41,6.10,0.90
21-November-2012,196.75,200.90,194.65,199.50,198.002779232873523077,68724,1284,13607543.00,12524,18.22,6.25,2.75
20-November-2012,201.00,203.10,194.20,195.70,198.315139922817775940,208079,3055,41265216.00,94350,45.34,8.90,-5.30
19-November-2012,202.90,202.90,197.10,199.40,199.364913298390271188,144807,4177,28869435.00,44827,30.96,5.80,-3.50
16-November-2012,208.45,208.50,201.00,202.90,205.445432548393534224,80176,1451,16471793.00,20798,25.94,7.50,-5.55
15-November-2012,209.60,214.50,202.00,207.05,208.123293288315404681,114621,1339,23855300.00,25771,22.48,12.50,-2.55
13-November-2012,211.00,211.00,209.50,210.10,210.416393634448864966,17092,311,3596437.00,8825,51.63,1.50,-0.90
12-November-2012,215.30,216.05,210.25,211.40,212.929882492257241756,43912,810,9350177.00,8818,20.08,5.80,-3.90
9-November-2012,218.90,218.90,213.20,214.05,215.089960397154601250,53279,763,11459778.00,20577,38.62,5.70,-4.85
8-November-2012,215.05,219.50,215.05,217.25,217.533073802132098096,121758,1480,26486392.00,42521,34.92,4.45,2.20
7-November-2012,215.00,218.75,215.00,217.90,217.287578480329595970,233498,2902,50736215.00,88375,37.85,3.75,2.90
6-November-2012,210.90,215.50,210.00,214.90,213.731886812647398587,270949,2840,57910441.00,86616,31.97,5.50,4.00
5-November-2012,207.40,210.75,205.75,209.85,209.276325400206951123,131432,1754,27505606.00,30680,23.34,5.00,2.45
2-November-2012,205.90,209.00,205.90,207.50,207.514478925065813295,102183,1516,21204452.00,36502,35.72,3.10,1.60
1-November-2012,202.40,204.50,200.25,204.00,202.748132477112313481,106826,1672,21658772.00,14085,13.18,4.25,1.60
31-October-2012,204.00,205.00,200.00,202.70,203.078711698820743079,81068,1171,16463185.00,32133,39.64,5.00,-1.30
30-October-2012,209.25,210.55,202.70,203.25,206.176572232268434800,74655,1211,15392112.00,16439,22.02,7.85,-6.00
29-October-2012,209.80,211.25,208.05,209.70,209.725926524510348589,98999,1274,20762657.00,24582,24.83,3.20,-0.10
26-October-2012,205.85,209.10,204.55,208.20,207.591495953539327828,169778,1881,35244469.00,58125,34.24,4.55,2.35
25-October-2012,202.35,207.20,201.00,205.85,204.159691438504997827,138060,2121,28186287.00,51562,37.35,6.20,3.50
23-October-2012,204.00,206.55,202.05,203.00,203.629442158544413692,95027,1456,19350295.00,24322,25.59,4.50,-1.00
22-October-2012,206.80,206.80,201.90,203.70,203.523007643986982517,132130,1835,26891495.00,26713,20.22,4.90,-3.10
