Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-July-2014,2349.00,2349.00,2286.30,2295.35,2299.855627265493767129,11311,1194,26013667.00,3762,33.26,62.70,-53.65
2-July-2014,2350.00,2363.90,2342.00,2351.45,2351.604418621594055077,54904,5323,129112489.00,28128,51.23,21.90,1.45
1-July-2014,2315.00,2350.00,2315.00,2329.75,2331.221500680580762250,35264,3482,82208195.00,12499,35.44,35.00,14.75
30-June-2014,2310.25,2329.00,2281.85,2313.20,2315.871854848906309267,31636,2529,73264922.00,16350,51.68,47.15,2.95
27-June-2014,2287.45,2316.00,2284.00,2308.60,2305.691426802847415660,32310,3478,74496890.00,11899,36.83,32.00,21.15
26-June-2014,2291.00,2319.25,2260.00,2285.05,2295.552880554147660077,35514,4641,81524265.00,12820,36.10,59.25,-5.95
25-June-2014,2224.00,2294.85,2218.80,2279.00,2265.531735358489570972,37923,5461,85915760.00,13414,35.37,76.05,55.00
24-June-2014,2209.00,2235.00,2201.65,2220.65,2219.142946287140594249,20833,2450,46231405.00,3975,19.08,33.35,11.65
23-June-2014,2180.00,2210.00,2160.10,2194.00,2187.002015069213246889,34242,4255,74887323.00,11125,32.49,49.90,14.00
20-June-2014,2170.00,2199.95,2152.85,2174.70,2181.527740857479208597,26333,3278,57446170.00,5562,21.12,47.10,4.70
19-June-2014,2140.00,2171.00,2140.00,2160.85,2157.537518124697921701,16552,2426,35711561.00,2993,18.08,31.00,20.85
18-June-2014,2179.25,2181.00,2138.40,2149.85,2153.651337370678778703,15852,2063,34139681.00,3126,19.72,42.60,-29.40
17-June-2014,2170.00,2175.00,2137.05,2162.40,2156.477607428201252429,23155,2851,49933239.00,3742,16.16,37.95,-7.60
16-June-2014,2180.00,2208.85,2164.10,2172.55,2192.414483868030473184,32947,3335,72233480.00,9392,28.51,44.75,-7.45
13-June-2014,2185.00,2228.75,2161.35,2167.35,2196.704081321163649684,32759,3529,71961829.00,7988,24.38,67.40,-17.65
12-June-2014,2170.00,2193.05,2151.00,2182.65,2178.042513598625823074,13972,1682,30431610.00,3672,26.28,42.05,12.65
11-June-2014,2151.00,2186.50,2122.00,2175.25,2152.062560721721027064,28820,2965,62022443.00,5653,19.61,64.50,24.25
10-June-2014,2195.00,2207.20,2128.60,2150.80,2162.767524164700509932,26278,3257,56833205.00,5271,20.06,78.60,-44.20
9-June-2014,2066.00,2175.00,2047.00,2156.50,2117.886458683843676392,62409,6554,132175176.00,17822,28.56,128.00,90.50
